4000000303117	G1	010496	ROYALTY	0.010417
4000000303598	G1	010496	ROYALTY	0.001157
4000000304148	G1	010496	ROYALTY	0.009595
4000000305584	G1	004364	ROYALTY	0.020834
4000000305588	G1	004364	ROYALTY	0.018750
4000000324752	G1	010496	ROYALTY	0.005703
4000000324753	G1	010496	ROYALTY	0.005703
4000000324754	G1	010496	ROYALTY	0.005703
4000000324755	G1	010496	ROYALTY	0.005703
4000000329086	G1	039890	ROYALTY	0.010417
4000000334806	G1	010496	ROYALTY	0.000229
4000000334854	G1	012475	ROYALTY	0.002623
4000000334855	G1	012475	ROYALTY	0.002623
4000000334864	G1	012475	ROYALTY	0.001662
4000000339532	G1	010496	ROYALTY	0.002825
4000000340085	G1	035629	ROYALTY	0.000338
4000000340088	G1	035629	ROYALTY	0.000227
4000000340090	G1	035629	ROYALTY	0.000909
4000000341670	G1	010496	ROYALTY	0.001513
4000000394394	G1	001794	ROYALTY	0.001302
4000000394398	G1	001827	ROYALTY	0.004199
4000000394491	G1	008382	ROYALTY	0.015626
4000000394492	G1	008382	ROYALTY	0.046876
4000000394494	G1	008383	ROYALTY	0.004790
4000000394495	G1	008389	ROYALTY	0.004596
4000000394496	G1	008389	ROYALTY	0.000919
4000000394500	G1	008389	ROYALTY	0.000460
4000000394503	G1	008389	ROYALTY	0.001787
4000000394508	G1	008389	ROYALTY	0.005859
4000000394510	G1	008389	ROYALTY	0.005859
4000000394511	G1	008389	ROYALTY	0.005859
4000000394512	G1	008389	ROYALTY	0.005859
4000000394515	G1	008397	ROYALTY	0.008669
4000000394518	G1	008397	ROYALTY	0.015481
4000000394781	G1	019090	ROYALTY	0.143500
4000000394783	G1	019090	ROYALTY	0.011000
4000000394784	G1	019090	ROYALTY	0.011000
4000000394785	G1	019090	ROYALTY	0.011000
4000000394835	G1	008548	WORKING	0.748590
4000000394840	G1	035629	ROYALTY	0.002081
4000000394841	G1	035629	ROYALTY	0.000159
4000000394845	G1	035629	ROYALTY	0.000159
4000000396331	G1	115251	ROYALTY	0.003329
4000000396333	G1	115251	ROYALTY	0.001081
4000000396348	G1	115251	ROYALTY	0.001974
4000000396351	G1	115251	ROYALTY	0.000732
4000000396357	G1	115251	ROYALTY	0.000598
4000000396360	G1	115251	ROYALTY	0.006720
4000000396362	G1	115251	ROYALTY	0.001587
4000000396364	G1	115251	ROYALTY	0.001587
4000000396371	G1	115251	ROYALTY	0.003331
4000000396481	G1	010496	ROYALTY	0.062500
4000000396483	G1	010496	ROYALTY	0.000316
4000000396489	G1	010496	ROYALTY	0.000304
4000000396492	G1	010496	ROYALTY	0.006211
4000000396493	G1	010496	ROYALTY	0.006211
4000000396498	G1	010496	ROYALTY	0.000283
4000000396518	G1	010496	ROYALTY	0.002534
4000000396519	G1	010496	ROYALTY	0.002535
4000000396520	G1	010496	ROYALTY	0.000634
4000000396526	G1	010496	OVERRIDE	0.005208
4000000396537	G1	010496	OVERRIDE	0.001643
4000000426013	G1	001296	ROYALTY	0.007813
4000000426014	G1	001296	ROYALTY	0.007812
4000000426025	G1	001301	ROYALTY	0.007550
4000000426026	G1	001301	ROYALTY	0.008075
4000000426027	G1	001301	ROYALTY	0.000524
4000000426141	G1	006895	ROYALTY	0.005859
